Running Scared
Dedicated To The One I Love
Last Night
Will You Love Me Tomorrow
Exodus
Where The Boys Are
Hit The Road Jack
Sad Movies (Make Me Cry)
Mother-In-Law
Bristol Stomp
Travelin' Man
Shop Around
The Boll Weevil Song
A Hundred Pounds Of Clay
The Mountain's High
Don't Worry
On The Rebound
Portrait Of My Love
Quarter To Three
"Who Put The Bomp (In The Bomp, Bomp, Bomp)"
Calendar Girl
I Like It Like That
Apache
Don't Bet Money Honey
Without You
Wings Of A Dove
Little Sister
Blue Moon
Daddy's Home
This Time
I Don't Know Why But I Do
Asia Minor
Hello Walls
Runaround Sue
Yellow Bird
Hurt
Hello Mary Lou
There's A Moon Out Tonight
Surrender
I Love How You Love Me
Ya Ya
School Is Out
Mexico
You Don't Know What You've Got (Until You Lose It)
Walk Right Back
The Way You Look Tonight
Moody River
One Mint Julep
Take Good Care Of Her
Gee Whiz (Look At His Eyes)
Stand By Me
Spanish Harlem
It's Gonna Work Out Fine
Baby Blue
Baby Sittin' Boogie
Hats Off To Larry
Those Oldies But Goodies
The Fly
(Marie's The Name) His Latest Flame
Wonderland By Night
Bless You
I've Told Every Little Star
One Track Mind
Angel Baby
Pretty Little Angel Eyes
Think Twice
Does Your Chewing Gum Lose Its Flavor (On The Bedpost Overnight)
Breakin' In A Brand New Broken Heart
Mama Said
Let The Four Winds Blow
The Writing On The Wall
My Kind Of Girl
"Tonight My Love, Tonight"
Big Bad John
Good Time Baby
San Antonio Rose
Rubber Ball
Missing You
Dum Dum
I'm Gonna Knock On Your Door
You Can Depend On Me
Let's Twist Again
Take Five
Are You Lonesome Tonight
Sea Of Heartbreak
More Money For You And Me Medley
You Must Have Been A Beautiful Baby
Please Stay
Stranger On The Shore
I Can't Stop Loving You
Mashed Potato Time
Roses Are Red (My Love)
The Stripper
Johnny Angel
The Loco-Motion
Let Me In
The Twist
Soldier Boy
Hey! Baby
The Wanderer
Duke Of Earl
Palisades Park
Breaking Up Is Hard To Do
Wolverton Mountain
Slow Twistin'
It Keeps Right On a-Hurtin'
The One Who Really Loves You
Good Luck Charm
Midnight In Moscow
Sheila
Twistin' The Night Away
Wah-Watusi
Peppermint Twist
Break It To Me Gently
Playboy
Ramblin' Rose
Sealed With A Kiss
She Cried
Don't Break The Heart That Loves You
Dear Lady Twist
Norman
Love Letters
Party Lights
Cotton Fields
Alley Cat
Twist And Shout
Theme From Dr. Kildare
Tuff
"Lover, Please"
I Know
Young World
Baby It's You
Speedy Gonzales
A Little Bitty Tear
Crying In The Rain
Al Di La'
Shout! Shout! (Knock Yourself Out)
What's Your Name
Smoky Places
Having A Party
Green Onions
You Don't Know Me
Sherry
Johnny Get Angry
Can't Help Falling In Love
Shout
Rinky Dink
Moon River
Ahab The Arab
Things
The Man Who Shot Liberty Valance
You Belong To Me
Dream Baby
Snap Your Fingers
Lovers Who Wander
Let's Dance
Cindy's Birthday
You Beat Me To The Punch
You'll Lose A Good Thing
Uptown
Everybody Loves Me But You
Patches
Venus In Blue Jeans
Love Me Warm And Tender
Teen Age Idol
She's Got You
Dear One
Her Royal Majesty
Old Rivers
Funny Way Of Laughin'
A Swingin' Safari
Tell Me
P.T. 109
Little Diane
Percolator (Twist)
"Twist, Twist Senora"
Twistin' Matilda
Gravy
Walk On The Wild Side
Soul Twist
I'll Never Dance Again
I'm Blue
Where Have All The Flowers Gone
"(Girls, Girls, Girls) Were Made To Love"
Town Without Pity
If I Had A Hammer
I Wish That We Were Married
Surfin' Safari
Sugar Shack
Surfin' U.S.A.
The End Of The World
Rhythm Of The Rain
He's So Fine
Blue Velvet
Hey Paula
Fingertips II
Washington Square
It's All Right
Can't Get Used To Losing You
My Boyfriend's Back
Sukiyaki
She's A Fool
So Much In Love
Puff (The Magic Dragon)
Blowin' In The Wind
I'm Leaving It Up To You
Deep Purple
Wipe Out
I Love You Because
Wild Weekend
You're The Reason I'm Living
Walk Like A Man
Mockingbird
I Will Follow Him
Pipeline
Surf City
It's My Party
Blame It On The Bossa Nova
You Can't Sit Down
Heat Wave
Denise
Walk Right In
If You Wanna Be Happy
Surfer Girl
If I Had A Hammer
Everybody
Easier Said Than Done
Ruby Baby
Maria Elena
Our Day Will Come
I Can't Stay Mad At You
"Hello, Stranger"
Be My Baby
Mean Woman Blues
South Street
Days Of Wine And Roses
The Monkey Time
Candy Girl
Still
Blue On Blue
Cry Baby
Two Faces Have I
Busted
Da Doo Ron Ron
Foolish Little Girl
Memphis
In Dreams
More
Fools Rush In
Losing You
Our Winter Love
I Wanna Be Around
You've Really Got A Hold On Me
Sally Go 'Round The Roses
Little Red Rooster
Then He Kissed Me
(You're The) Devil In Disguise
Those Lazy Hazy Crazy Days Of Summer
Baby Workout
Pride And Joy
Walking The Dog
From A Jack To A King
Up On The Roof
What Will My Mary Say
Mama Didn't Lie
The Night Has A Thousand Eyes
Don't Say Nothin' Bad About My Baby
Ring Of Fire
Just One Look
"Hello Muddah, Hello Fadduh! (A Letter From Camp)"
Judy's Turn To Cry
"Tie Me Kangaroo Down, Sport"
Mickey's Monkey
"Donna, The Prima Donna"
"That Sunday, That Summer"
Another Saturday Night
"Painted, Tainted Rose"
(Down At) Papa Joe's
Go Away Little Girl
Take These Chains From My Heart
Talk To Me
Come And Get These Memories
Bossa Nova Baby
Do The Bird
Shut Down
One Fine Day
500 Miles Away From Home
Little Town Flirt
I Want To Hold Your Hand
She Loves You
"Hello, Dolly!"
"Oh, Pretty Woman"
I Get Around
Everybody Loves Somebody
My Guy
We'll Sing In The Sunshine
Last Kiss
Where Did Our Love Go
People
Java
A Hard Day's Night
Love Me Do
Do Wah Diddy Diddy
Please Please Me
Dancing In The Street
Little Children
Love Me With All Your Heart
Under The Boardwalk
Chapel Of Love
Suspicion
Glad All Over
Rag Doll
Dawn (Go Away)
Bread And Butter
It Hurts To Be In Love
Dead Man's Curve
Come A Little Bit Closer
A World Without Love
Have I The Right?
Don't Let The Rain Come Down (Crooked Little Man)
Baby Love
Let It Be Me
Wishin' And Hopin'
You Don't Own Me
Walk On By
The House Of The Rising Sun
G.T.O.
Twist And Shout
Memphis
White On White
Hey Little Cobra
The Shoop Shoop Song (It's In His Kiss)
Bits And Pieces
My Boy Lollipop
"Um, Um, Um, Um, Um, Um"
The Little Old Lady
Don't Let The Sun Catch You Crying
A Summer Song
The Girl From Ipanema
Can't Buy Me Love
Remember (Walkin' In The Sand)
C'mon And Swim
Do You Want To Know A Secret
Keep On Pushing
Baby I Need Your Loving
Navy Blue
Diane
Out Of Limits
Little Honda
See The Funny Little Clown
Because
(Just Like) Romeo And Juliet
For You
Today
Can't You See That She's Mine
Leader Of The Pack
Funny
The Way You Do The Things You Do
Anyone Who Had A Heart
I Love You More And More Every Day
It's Over
Ronnie
Surfin' Bird
What Kind Of Fool (Do You Think I Am)
The Door Is Still Open To My Heart
You Really Got Me
The Shelter Of Your Arms
I'm So Proud
I Wanna Love Him So Bad
Chug-a-lug
Dang Me
Cotton Candy
(You Don't Know) How Glad I Am
Money
Don't Throw Your Love Away
Hi-heel Sneakers
How Do You Do It!
Walk Don't Run '64
Do You Love Me
Shangri-La
Haunted Houses
Steal Away
I Saw Her Standing There
A Fool Never Learns
Bad To Me
There! I've Said It Again
Louie Louie
Needles And Pins
Wooly Bully
I Can't Help Myself (Sugar Pie Honey Bunch)
(I Can't Get No) Satisfaction
You Were On My Mind
You've Lost That Lovin' Feelin'
Downtown
Help!
Can't You Hear My Heartbeat
Crying In The Chapel
My Girl
"Help Me, Rhonda"
King Of The Road
The Birds And The Bees
"Hold Me, Thrill Me, Kiss Me"
Shotgun
I Got You Babe
This Diamond Ring
"The ""In"" Crowd"
Mrs. Brown You've Got A Lovely Daughter
Stop! In The Name Of Love
Unchained Melody
Silhouettes
I'll Never Find Another You
"Cara, Mia"
Mr. Tambourine Man
Cast Your Fate To The Wind
"Yes, I'm Ready"
What's New Pussycat?
Eve Of Destruction
Hang On Sloopy
Ticket To Ride
Red Roses For A Blue Lady
Papa's Got A Brand New Bag
Game Of Love
The Name Game
I Know A Place
Back In My Arms Again
Baby I'm Yours
The Jolly Green Giant
"Hush, Hush, Sweet Charlotte"
Like A Rolling Stone
I'm Telling You Now
Ferry Cross The Mersey
Just Once In My Life
Seventh Son
"I'm Henry VIII, I Am"
A Walk In The Black Forest
For Your Love
California Girls
Go Now
Goldfinger
Down In The Boondocks
Baby The Rain Must Fall
Catch Us If You Can
Eight Days A Week
Just A Little
You Turn Me On
I'll Be Doggone
Save Your Heart For Me
Tired Of Waiting For You
Count Me In
All Day And All Of The Night
What The World Needs Now Is Love
It's Not Unusual
She's About A Mover
Shake
Wonderful World
Nowhere To Run
Heart Full Of Soul
Love Potion Number Nine
Laurie (Strange Things Happen)
Baby Don't Go
It Ain't Me Babe
Tell Her No
I Go To Pieces
Red Roses For A Blue Lady
Don't Just Stand There
The Tracks Of My Tears
Too Many Rivers
I Like It Like That
Little Things
True Love Ways
It's The Same Old Song
You've Got Your Troubles
Hold What You've Got
We Gotta Get Out Of This Place
"Laugh, Laugh"
The Last Time
Do You Believe In Magic
All I Really Want To Do
Take Me Back
I Want Candy
Ooo Baby Baby
Laugh At Me
Treat Her Right
The Race Is On
I'm A Fool
The Boy From New York City
Keep Searchin'
How Sweet It Is (To Be Loved By You)
The Ballad Of The Green Berets
Cherish
(You're My) Soul And Inspiration
Reach Out I'll Be There
96 Tears
Last Train To Clarksville
"Monday, Monday"
You Can't Hurry Love
Poor Side Of Town
California Dreamin'
Summer In The City
Born Free
These Boots Are Made For Walkin'
What Becomes Of The Brokenhearted
Strangers In The Night
We Can Work It Out
Good Lovin'
Winchester Cathedral
Hanky Panky
When A Man Loves A Woman
Paint It Black
My Love
Lightnin' Strikes
Wild Thing
Kicks
Sunshine Superman
Sunny
Paperback Writer
See You In September
You Keep Me Hangin' On
Lil' Red Riding Hood
Devil With A Blue Dress On and Good Golly Miss Molly (Medley)
Good Vibrations
A Groovy Kind Of Love
You Don't Have To Say You Love Me
Cool Jerk
Born A Woman
Red Rubber Ball
B-A-B-Y
Walk Away Renee
Daydream
Time Won't Let Me
Hooray For Hazel
Sweet Pea
Bus Stop
I'm Your Puppet
I'm So Lonesome I Could Cry
Ain't Too Proud To Beg
Dirty Water
Elusive Butterfly
I Am A Rock
Crying Time
Secret Agent Man
The Sounds Of Silence
Lady Godiva
Homeward Bound
Did You Ever Have To Make Up Your Mind?
Barefootin'
Uptight (Everything's Alright)
Bang Bang
Sloop John B
19th Nervous Breakdown
Wipe Out
Psychotic Reaction
Beauty Is Only Skin Deep
No Matter What Shape (Your Stomach Is In)
Just Like Me
Love Makes The World Go Round
The Pied Piper
Coming On Strong
Somewhere My Love
Almost Persuaded
If I Were A Carpenter
Don't Mess With Bill
"Cherry, Cherry"
Working In The Coal Mine
Message To Michael
Love Is A Hurtin' Thing
Barbara Ann
Gloria
My World Is Empty Without You
Rainy Day Women #12 And 35
Guantanamera
"Land Of 1,000 Dances"
Oh How Happy
Woman
You Baby
Five O'clock World
Black Is Black
Nowhere Man
Dandy
Baby Scratch My Back
She's Just My Style
The More I See You
I Fought The Law
Yellow Submarine
Hungry
Zorba The Greek
Shapes Of Things
634-5789
To Sir With Love
The Letter
Ode To Billie Joe
Windy
I'm A Believer
Light My Fire
Somethin' Stupid
Happy Together
Groovin'
Can't Take My Eyes Off You
Little Bit O' Soul
I Think We're Alone Now
Respect
I Was Made To Love Her
Come Back When You Grow Up
Kind Of A Drag
Sweet Soul Music
Expressway To Your Heart
Soul Man
Never My Love
"Apples, Peaches, Pumpkin Pie"
Come On Down To My Boat
Incense And Peppermints
Ruby Tuesday
It Must Be Him
Gimme Little Sign
For What It's Worth
Love Is Here And Now You're Gone
The Happening
All You Need Is Love
Release Me (And Let Me Love Again)
Your Precious Love
Somebody To Love
Get On Up
Brown Eyed Girl
Jimmy Mack
I Got Rhythm
A Whiter Shade Of Pale
Don't You Care
Then You Can Tell Me Goodbye
Reflections
On A Carousel
Please Love Me Forever
Alfie
Silence Is Golden
My Cup Runneth Over
"Up, Up And Away"
San Francisco
"The Rain, The Park And Other Things"
There's A Kind Of Hush
"Mercy, Mercy, Mercy"
This Is My Song
(Your Love Keeps Lifting Me) Higher And Higher
I've Been Lonely Too Long
Penny Lane
You're My Everything
Georgy Girl
Western Union
Baby I Love You
"A Little Bit You, A Little Bit Me"
California Nights
Dedicated To The One I Love
How Can I Be Sure
Carrie Ann
(We Ain't Got) Nothin' Yet
Friday On My Mind
Soul Finger
Gimme Some Lovin'
Let It Out (Let It All Hang Out)
Let's Live For Today
Close Your Eyes
Groovin'
Funky Broadway
Pleasant Valley Sunday
I Never Loved A Man (The Way I Love You)
Tell It Like It Is
Cold Sweat
She'd Rather Be With Me
98.6
Here We Go Again
White Rabbit
Bernadette
The Beat Goes On
Snoopy Vs. The Red Baron
Society's Child
"Girl, You'll Be A Woman Soon"
Ain't No Mountain High Enough
I Take It Back
Here Comes My Baby
Everlasting Love
I Dig Rock And Roll Music
Little Ole Man (Uptight-Everything's Alright)
I Had Too Much To Dream Last Night
Daydream Believer
Baby I Need Your Lovin'
I Can See For Miles
Mirage
"Green, Green Grass Of Home"
Don't Sleep In The Subway
Thank The Lord For The Night Time
Hey Jude
Love Is Blue
Honey
(Sittin' On) The Dock Of The Bay
People Got To Be Free
Sunshine Of Your Love
This Guy's In Love With You
"The Good, The Bad And The Ugly"
Mrs. Robinson
Tighten Up
Harper Valley P.T.A.
Little Green Apples
"Mony, Mony"
"Hello, I Love You"
Young Girl
Cry Like A Baby
Stoned Soul Picnic
Grazing In The Grass
Midnight Confessions
Dance To The Music
The Horse
I Wish It Would Rain
La-La Means I Love You
"Turn Around, Look At Me"
Judy In Disguise (With Glasses)
Spooky
Love Child
Angel Of The Morning
The Ballad Of Bonnie And Clyde
Those Were The Days
Born To Be Wild
Cowboys To Girls
Simon Says
Lady Willpower
A Beautiful Morning
The Look Of Love
Hold Me Tight
"Yummy, Yummy, Yummy"
Fire
Love Is All Around
Playboy
(Theme From) Valley Of The Dolls
Classical Gas
Slip Away
Girl Watcher
(Sweet Sweet Baby) Since You've Been Gone
Green Tambourine
"1, 2, 3, Red Light"
Reach Out Of The Darkness
Jumpin' Jack Flash
MacArthur Park
Light My Fire
I Love You
Take Time To Know Her
Pictures Of Matchstick Men
Summertime Blues
Ain't Nothing Like The Real Thing
I Got The Feelin'
I've Gotta Get A Message To You
Lady Madonna
Hurdy Gurdy Man
Magic Carpet Ride
Bottle Of Wine
Stay In My Corner
Soul Serenade
Delilah
Nobody But Me
I Thank You
The Fool On The Hill
Sky Pilot
Indian Lake
I Wonder What She's Doing Tonight
Over You
Goin' Out Of My Head
Can't Take My Eyes Off You
Shoo-Bee-Doo-Be-Doo-Da-Day
The Unicorn
(You Keep Me) Hangin' On
Revolution
"Woman, Woman"
Elenore
White Room
You're All I Need To Get By
"Baby, Now That I've Found You"
Sweet Inspiration
If You Can Want
Cab Driver
Time Has Come Today
Do You Know The Way To San Jose
Scarborough Fair
Canticle
Say It Loud I'm Black And I'm Proud
The Mighty Quinn
Here Comes The Judge
I Say A Little Prayer
Think
Sealed With A Kiss
Piece Of My Heart
Suzie Q.
Bend Me Shape Me
"Hey, Western Union Man"
Never Give You Up
"Sugar, Sugar"
Aquarius
Let The Sunshine In
I Can't Get Next To You
Honky Tonk Women
Everyday People
Dizzy
Hot Fun In The Summertime
I'll Never Fall In Love Again
Build Me Up Buttercup
Crimson And Clover
One
Crystal Blue Persuasion
Hair
Too Busy Thinking About My Baby
Love Theme From Romeo And Juliet
Get Together
Grazin' In The Grass
Suspicious Minds
Proud Mary
What Does It Take (To Win Your Love)
It's Your Thing
Sweet Caroline
Jean
Bad Moon Rising
Get Back
In The Year 2525
Spinning Wheel
"Baby, I Love You"
Going In Circles
Hurt So Bad
Green River
My Cherie Amour
Easy To Be Hard
Baby It's You
In The Ghetto
A Boy Named Sue
"Baby, Baby Don't Cry"
Only The Strong Survive
Time Of The Season
Wedding Bell Blues
Little Woman
Love (Can Make You Happy)
Good Morning Starshine
These Eyes
You've Made Me So Very Happy
Put A Little Love In Your Heart
Do Your Thing
I'd Wait A Million Years
Touch Me
More Today Than Yesterday
I've Gotta Be Me
Lay Lady Lay
Atlantis
Traces
It's Getting Better
This Magic Moment
"Run Away Child, Running Wild"
Hawaii Five-O
Galveston
I'm Gonna Make You Mine
Gitarzan
Can I Change My Mind
Time Is Tight
This Girl's In Love With You
Color Him Father
Black Pearl
Indian Giver
Mother Popcorn (Part I)
Twenty-five Miles
Things I'd Like To Say
When I Die
That's The Way Love Is
Everybody's Talkin'
Worst That Could Happen
Chokin' Kind
Smile A Little Smile For Me
Polk Salad Annie
"Ruby, Don't Take Your Love To Town"
Games People Play
You Showed Me
Tracy
"Oh, What A Night"
Something
This Girl Is A Woman Now
Come Together
Ramblin' Gamblin' Man
I'm Gonna Make You Love Me
I Heard It Through The Grapevine
Gimme Gimme Good Lovin'
Hang 'Em High
Your Good Thing (Is About To End)
Baby I'm For Real
Oh Happy Day
Love Me Tonight
"Mr. Sun, Mr. Moon"
Laughing
My Whole World Ended (The Moment You Left Me)
Soul Deep
Hooked On A Feeling
Sweet Cream Ladies
Bridge Over Troubled Water
(They Long To Be) Close To You
American Woman
No Sugar Tonight
Raindrops Keep Fallin' On My Head
War
Ain't No Mountain High Enough
I'll Be There
Get Ready
Let It Be
Band Of Gold
Mama Told Me (Not To Come)
Everything Is Beautiful
Make It With You
Hitchin' A Ride
ABC
The Love You Save
Cracklin' Rose
Candida
Thank You (Fallettin Me Be Mice Elf Again)
Spill The Wine
O-o-h Child
Spirit In The Sky
Lay Down (Candles In The Rain)
Ball Of Confusion (That's What The World Is Today)
Love On A Two Way Street
I Want You Back
Which Way You Goin' Billy?
All Right Now
"Julie, Do Ya Love Me"
Green-Eyed Lady
"Signed Sealed, Delivered (I'm Yours)"
Ride Captain Ride
Venus
Instant Karma (We All Shine On)
Patches
Lookin' Out My Back Door
Long As I Can See The Light
Rainy Night In Georgia
Something's Burning
Give Me Just A Little More Time
Love Grows (Where My Rosemary Goes)
The Long And Winding Road
For You Blue
Snowbird
Reflections Of My Life
Hey There Lonely Girl
The Rapper
"He Ain't Heavy, He's My Brother"
"Tighter, Tighter"
Come And Get It
Cecelia
Love Land
Turn Back The Hands Of Time
Lola
In The Summertime
Indiana Wants Me
(I Know) I'm Losing You
"Easy Come, Easy Go"
Express Yourself
Still Water
Make Me Smile
House Of The Rising Sun
25 Or 6 To 4
My Baby Loves Lovin'
Love Or Let Me Be Lonely
United We Stand
We've Only Just Begun
Arizona
Fire And Rain
Groovy Situation
Evil Ways
No Time
Didn't I (Blow Your Mind This Time)
The Wonder Of You
Mama Liked The Roses
Up Around The Bend
Run Through The Jungle
(If You Let Me Make Love To You Then) Why Can't I Touch You
I Just Can't Help Believing
It's A Shame
For The Love Of Him
Mississippi Queen
I Want To Take You Higher
The Letter
Ma Belle Amie
The Bells
Yellow River
Somebody's Been Sleeping
Vehicle
Gimme Dat Ding
Lay A Little Lovin' On Me
Up The Ladder To The Roof
Travelin' Band
Who'll Stop The Rain
Come Saturday Morning
Psychedelic Shack
Without Love (There Is Nothing)
Are You Ready?
Woodstock
I'll Never Fall In Love Again
Look What They've Done To My Song Ma
Walk A Mile In My Shoes
The Thrill Is Gone
It's Only Make Believe
Call Me
Joy To The World
Maggie May
Find A) Reason To Believe
It's Too Late
I Feel The Earth Move
One Bad Apple
How Can You Mend A Broken Heart
Indian Reservation
Go Away Little Girl
"Take Me Home, Country Roads"
Just My Imagination (Running Away With Me)
Knock Three Times
Me And Bobby McGee
Tired Of Being Alone
Want Ads
Smiling Faces Sometimes
Treat Her Like A Lady
Brown Sugar
You've Got A Friend
Mr. Big Stuff
Do You Know What I Mean
The Night They Drove Old Dixie Down
What's Going On
Uncle Albert-Admiral Halsey
Ain't No Sunshine
Signs
She's A Lady
I Found Someone Of My Own
Superstar
Amos Moses
Temptation Eyes
Superstar
My Sweet Lord
Isn't It A Pity
Sweet And Innocent
Put Your Hand In The Hand
Chick-A-Boom (Don't Ya Jes' Love It)
For All We Know
If You Could Read My Mind
Help Me Make It Through The Night
Rainy Days And Mondays
"Gypsy, Tramps And Thieves"
Never Can Say Goodbye
Rose Garden
Don't Pull Your Love
It Don't Come Easy
Mr. Bojangles
I Love You For All Seasons
Whatcha See Is Whatcha Get
That's The Way I've Always Heard It Should Be
If You Really Love Me
Spanish Harlem
I Don't Know How To Love Him
Yo-yo
Bridge Over Troubled Water
Doesn't Somebody Want To Be Wanted
Draggin' The Line
Proud Mary
Beginnings
Color My World
Stay Awhile
Sweet City Woman
Me And You And A Dog Named Boo
Another Day
"Oh Woman, Oh Why"
If
Mercy Mercy Me (The Ecology)
One Toke Over The Line
She's Not Just Another Woman
Bring The Boys Home
I Just Want To Celebrate
Never Ending Song Of Love
Easy Loving
Liar
Stick-up
Chirpy Chirpy Cheep Cheep
Love Story (Where Do I Begin)
Wild World
"When You're Hot, You're Hot"
Funky Nassau
If Not For You
Groove Me
Watching Scotty Grow
Woodstock
Amazing Grace
I Hear You Knocking
Lonely Days
Here Comes That Rainy Day Feeling Again
Won't Get Fooled Again
Trapped By A Thing Called Love
Mama's Pearl
Timothy
I Woke Up In Love This Morning
"Theme From ""Shaft"""
If I Were Your Woman
I Am..I Said
Wedding Song (There Is Love)
"Don't Knock My Love, Pt. 1"
Love Her Madly
Here Comes The Sun
Sweet Mary
Right On The Tip Of My Tongue
One Less Bell To Answer
Riders On The Storm
It's Impossible
The First Time Ever I Saw Your Face
Alone Again (Naturally)
American Pie
Without You
Candy Man
I Gotcha
Lean On Me
Baby Don't Get Hooked On Me
Brand New Key
Daddy Don't You Walk So Fast
Let's Stay Together
Brandy (You're A Fine Girl)
Oh Girl
Nice To Be With You
My Ding-A-Ling
If Loving You Is Wrong I Don't Want To Be Right
Heart Of Gold
"Betcha By Golly, Wow"
I'll Take You There
Ben
The Lion Sleeps Tonight
Outa-Space
Slippin' Into Darkness
Long Cool Woman (In A Black Dress)
