Year,Position,Artist,Song Title
2001,1,Lifehouse,Hanging By A Moment
2001,2,Alicia Keys,Fallin'
2001,3,Janet,All For You
2001,4,Train,Drops Of Jupiter (Tell Me)
2001,5,Jennifer Lopez feat. Ja Rule,I'm Real
2001,6,matchbox twenty,If You're Gone
2001,7,Eve feat. Gwen Stefani,Let Me Blow Ya Mind
2001,8,Dido,Thank You
2001,9,Lenny Kravitz,Again
2001,10,Destiny's Child,Independent Women Part I
2001,11,Blu Cantrell,Hit 'Em Up Style (Oops!)
2001,12,"Shaggy feat. Ricardo ""RikRok"" Ducent",It Wasn't Me
2001,13,Joe feat. Mystikal,Stutter
2001,14,Staind,It's Been Awhile
2001,15,Usher,U Remind Me
2001,16,Jagged Edge With Nelly,Where The Party At
2001,17,Shaggy feat. Rayvon,Angel
2001,18,Nelly feat. City Spud,Ride Wit Me
2001,19,Uncle Kracker,Follow Me
2001,20,112,Peaches and Cream
2001,21,Incubus,Drive
2001,22,City High,What Would You Do?
2001,23,Destiny's Child,Survivor
2001,24,"Christina Aguilera, Lil' Kim, Mya and Pink",Lady Marmalade
2001,25,Outkast,Ms. Jackson
2001,26,Jennifer Lopez,Love Don't Cost A Thing
2001,27,Faith Hill,The Way You Love Me
2001,28,Dream,He Loves U Not
2001,29,Crazy Town,Butterfly
2001,30,Ja Rule feat. Lil' Mo and Vita,Put It On Me
2001,31,Mary J. Blige,Family Affair
2001,32,Lee Ann Womack and Sons Of The Desert,I Hope You Dance
2001,33,Moby feat. Gwen Stefani,South Side
2001,34,Madonna,Don't Tell Me
2001,35,"Missy ""Misdemeanor"" Elliott",Get Ur Freak On
2001,36,K-Ci and JoJo,Crazy
2001,37,Craig David,Fill Me In
2001,38,Janet,Someone To Call My Lover
2001,39,Creed,With Arms Wide Open
2001,40,Mya,Case Of The Ex (Whatcha Gonna Do)
2001,41,O-Town,All Or Nothing
2001,42,Destiny's Child,Bootylicious
2001,43,Nelly Furtado,I'm Like A Bird
2001,44,3 Doors Down,Kryptonite
2001,45,R. Kelly feat. Jay-Z,Fiesta
2001,46,Sugar Ray,When It's Over
2001,47,Aerosmith,Jaded
2001,48,Jagged Edge,Promise
2001,49,Case,Missing You
2001,50,Ginuwine,Differences
2001,51,'N Sync,This I Promise You
2001,52,Jay-Z,Izzo (H.O.V.A.)
2001,53,Lil' Mo feat. Fabolous,Superwoman Pt. II
2001,54,Evan And Jaron,Crazy For This Girl
2001,55,Ricky Martin and Christina Aguilera,Nobody Wants To Be Lonely
2001,56,Jay-Z,I Just Wanna Love U (Give It 2 Me)
2001,57,"Missy ""Misdemeanor"" Elliott",One Minute Man
2001,58,Mystikal feat. Nivea,Danger (Been So Long)
2001,59,Enya,Only Time
2001,60,Toya,I Do!!
2001,61,S Club 7,Never Had A Dream Come True
2001,62,Tamia,Stranger In My House
2001,63,Jessica Simpson,Irresistible
2001,64,Sunshine Anderson,Heard It All Before
2001,65,Dave Matthews Band,The Space Between
2001,66,Faith Hill,There You'll Be
2001,67,Musiq Soulchild,Love
2001,68,112,It's Over Now
2001,69,3LW,No More (Baby I'ma Do Right)
2001,70,Nelly Furtado,Turn Off The Light
2001,71,Brooks and Dunn,Ain't Nothing `Bout You
2001,72,Jennifer Lopez,Play
2001,73,Lonestar,I'm Already There
2001,74,Lil' Romeo,My Baby
2001,75,U2,Beautiful Day
2001,76,Blake Shelton,Austin
2001,77,Ludacris,Southern Hospitality
2001,78,Tim McGraw,Grown Men Don't Cry
2001,79,Ja Rule feat. Case,Livin' It Up
2001,80,Mariah Carey feat. Cameo,Loverboy
2001,81,Isley Brothers feat. Ronald Isley AKA Mr. Biggs,Contagious
2001,82,Jessica Andrews,Who I Am
2001,83,Erick Sermon feat. Marvin Gaye,Music
2001,84,Willa Ford,I Wanna Be Bad
2001,85,Kenny Chesney,Don't Happen Twice
2001,86,Diamond Rio,One More Day
2001,87,R. Kelly,I Wish
2001,88,Travis Tritt,It's A Great Day To Be Alive
2001,89,Trick Daddy,I'm A Thug
2001,90,Eve 6,Here's To The Night
2001,91,Toby Keith,You Shouldn't Kiss Me Like This
2001,92,Eden's Crush,Get Over Yourself
2001,93,Debelah Morgan,Dance With Me
2001,94,Outkast,"So Fresh, So Clean"
2001,95,Nelly,E.I.
2001,96,3 Doors Down,Be Like That
2001,97,Pink,Most Girls
2001,98,QB's Finest feat. Nas and Braveheart's,Oochie Wally
2001,99,Enrique Iglesias,Hero
2001,100,Fuel,Hemorrhage (In My Hands)
