Year,Position,Artist,Song Title
1964,1,Beatles,I Want To Hold Your Hand
1964,2,Beatles,She Loves You
1964,3,Louis Armstrong,"Hello, Dolly!"
1964,4,Roy Orbison,"Oh, Pretty Woman"
1964,5,Beach Boys,I Get Around
1964,6,Dean Martin,Everybody Loves Somebody
1964,7,Mary Wells,My Guy
1964,8,Gale Garnett,We'll Sing In The Sunshine
1964,9,J. Frank Wilson and The Cavaliers,Last Kiss
1964,10,Supremes,Where Did Our Love Go
1964,11,Barbara Streisand,People
1964,12,Al Hirt,Java
1964,13,Beatles,A Hard Day's Night
1964,14,Beatles,Love Me Do
1964,15,Manfred Mann,Do Wah Diddy Diddy
1964,16,Beatles,Please Please Me
1964,17,Martha and The Vandellas,Dancing In The Street
1964,18,Billy J. Kramer and The Dakotas,Little Children
1964,19,Ray Charles Singers,Love Me With All Your Heart
1964,20,Drifters,Under The Boardwalk
1964,21,Dixie Cups,Chapel Of Love
1964,22,Terry Stafford,Suspicion
1964,23,Dave Clark Five,Glad All Over
1964,24,Four Seasons,Rag Doll
1964,25,Four Seasons,Dawn (Go Away)
1964,26,Newbeats,Bread And Butter
1964,27,Gene Pitney,It Hurts To Be In Love
1964,28,Jan and Dean,Dead Man's Curve
1964,29,Jay and The Americans,Come A Little Bit Closer
1964,30,Peter and Gordon,A World Without Love
1964,31,Honeycombs,Have I The Right?
1964,32,Serendipity Singers,Don't Let The Rain Come Down (Crooked Little Man)
1964,33,Supremes,Baby Love
1964,34,Betty Everett and Jerry Butler,Let It Be Me
1964,35,Dusty Springfield,Wishin' And Hopin'
1964,36,Lesley Gore,You Don't Own Me
1964,37,Dionne Warwick,Walk On By
1964,38,Animals,The House Of The Rising Sun
1964,39,Ronny and The Daytona,G.T.O.
1964,40,Beatles,Twist And Shout
1964,41,Johnny Rivers,Memphis
1964,42,Danny Williams,White On White
1964,43,Rip Chords,Hey Little Cobra
1964,44,Betty Everett,The Shoop Shoop Song (It's In His Kiss)
1964,45,Dave Clark Five,Bits And Pieces
1964,46,Millie Small,My Boy Lollipop
1964,47,Major Lance,"Um, Um, Um, Um, Um, Um"
1964,48,Jan and Dean,The Little Old Lady
1964,49,Gerry and The Pacemakers,Don't Let The Sun Catch You Crying
1964,50,Chad and Jeremy,A Summer Song
1964,51,Stan Getz and Astrud Gilberto,The Girl From Ipanema
1964,52,Beatles,Can't Buy Me Love
1964,53,Shangri-Las,Remember (Walkin' In The Sand)
1964,54,Bobby Freeman,C'mon And Swim
1964,55,Beatles,Do You Want To Know A Secret
1964,56,Impressions,Keep On Pushing
1964,57,Four Tops,Baby I Need Your Loving
1964,58,Diane Renay,Navy Blue
1964,59,Bachelors,Diane
1964,60,Marketts,Out Of Limits
1964,61,Hondells,Little Honda
1964,62,Bobby Goldsboro,See The Funny Little Clown
1964,63,Dave Clark Five,Because
1964,64,Reflections,(Just Like) Romeo And Juliet
1964,65,Rick Nelson,For You
1964,66,New Christy Minstrels,Today
1964,67,Dave Clark Five,Can't You See That She's Mine
1964,68,Shangri-Las,Leader Of The Pack
1964,69,Joe Hinton,Funny
1964,70,Temptations,The Way You Do The Things You Do
1964,71,Dionne Warwick,Anyone Who Had A Heart
1964,72,Al Martino,I Love You More And More Every Day
1964,73,Roy Orbison,It's Over
1964,74,Four Seasons,Ronnie
1964,75,Trashmen,Surfin' Bird
1964,76,Tams,What Kind Of Fool (Do You Think I Am)
1964,77,Dean Martin,The Door Is Still Open To My Heart
1964,78,Kinks,You Really Got Me
1964,79,Sammy Davis Jr.,The Shelter Of Your Arms
1964,80,Impressions,I'm So Proud
1964,81,Jelly Beans,I Wanna Love Him So Bad
1964,82,Roger Miller,Chug-a-lug
1964,83,Roger Miller,Dang Me
1964,84,Al Hirt,Cotton Candy
1964,85,Nancy Wilson,(You Don't Know) How Glad I Am
1964,86,Kingsmen,Money
1964,87,Searchers,Don't Throw Your Love Away
1964,88,Tommy Tucker,Hi-heel Sneakers
1964,89,Gerry and The Pacemakers,How Do You Do It!
1964,90,Ventures,Walk Don't Run '64
1964,91,Dave Clark Five,Do You Love Me
1964,92,"Robert Maxwell, His Harp and Orch.",Shangri-La
1964,93,Gene Simmons,Haunted Houses
1964,94,Jimmy Hughes,Steal Away
1964,95,Beatles,I Saw Her Standing There
1964,96,Andy Williams,A Fool Never Learns
1964,97,Billy J. Kramer and The Dakotas,Bad To Me
1964,98,Bobby Vinton,There! I've Said It Again
1964,99,Kingsmen,Louie Louie
1964,100,Searchers,Needles And Pins
